0.0000,0.9944,0.0028,0.0028,0.0028,0.0028,0.0000,0.0000,0.0000,0.0083,0.9972,0.9972,0.0111,0.9917,0.9944,0.9972,0.0000,0.9972,0.9972,1
0.0028,0.0028,0.9833,0.0000,0.0083,0.0056,0.9972,0.9972,0.0000,0.9917,0.0056,0.0028,0.0056,0.9972,0.9917,0.0028,0.0028,0.0000,0.0028,1
0.0000,0.0000,0.0000,0.9972,0.9944,0.9972,0.0028,0.0000,0.9972,0.0000,0.9972,0.0028,0.9972,0.0000,0.0028,0.9972,0.0028,0.0000,0.9972,1
0.0028,0.0056,0.0000,0.9972,0.0000,0.9972,0.9972,0.0000,0.0000,0.0000,0.0000,0.0139,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.9972,1
0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.0028,0.0000,0.9972,0.9972,0.9972,0.0000,0.0028,0.0000,0.0028,0.0028,0.0000,0.9972,0.9972,1
0.0000,0.0056,0.0028,0.0000,0.0000,0.0028,0.9972,0.0028,0.0000,0.0000,0.0000,0.9972,0.0028,0.0056,0.0028,0.0056,0.9944,0.0056,0.9944,1
0.0000,0.0000,0.9944,0.0000,0.0056,0.0000,0.0000,0.0028,0.9917,0.0000,0.0056,0.0056,0.9944,0.0000,0.0028,0.9972,0.0000,0.9944,0.0000,1
0.0028,0.9972,0.0000,0.0000,0.0000,0.0028,0.9944,0.0056,0.9972,0.0028,0.9972,0.0000,0.0000,0.9972,0.0056,0.9917,0.0056,0.0028,0.9944,1
0.0083,0.9944,0.0000,0.0056,0.9972,0.9972,0.0000,0.0028,0.0000,0.0000,0.0056,0.9889,0.0000,0.0083,0.0000,0.9972,0.9944,0.0083,0.9972,1
0.0056,0.0000,0.0028,0.9972,0.0000,0.0028,0.9917,0.0056,0.9972,0.0056,0.9972,0.9861,0.0222,0.9944,0.0000,0.9972,0.9944,0.0056,0.0000,1
0.0000,0.9861,0.0056,0.0083,0.9944,0.0000,0.9972,0.0000,0.0000,0.0056,0.0056,0.9833,0.0083,0.0028,0.9972,0.0028,0.9944,0.9944,0.0083,1
0.9917,0.0000,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.9972,0.0028,0.0028,0.0000,0.9917,0.0056,0.0028,0.9944,0.9972,0.0056,0.0028,1
0.0000,0.0028,0.0056,0.0028,0.9944,0.9972,0.9972,0.0028,0.0028,0.0000,0.0000,0.9972,0.0056,0.9944,0.0028,0.0028,0.0000,0.9944,0.9972,1
0.0083,0.0000,0.0000,0.0000,0.0028,0.9944,0.0000,0.9972,0.0028,0.9972,0.9972,0.0000,0.0028,0.9944,0.9944,0.0111,0.9972,0.9944,0.9667,1
0.9917,0.0000,0.9944,0.0028,0.0083,0.9972,0.9944,0.9972,0.9972,0.0056,0.9972,0.0028,0.0028,0.0056,0.0000,0.0028,0.0000,0.0083,0.0000,1
0.9778,0.9889,0.0028,0.0000,0.9972,0.9972,0.0028,0.0028,0.0028,0.0028,0.9972,0.0000,0.9972,0.0056,0.9944,0.0028,0.0000,0.0056,0.0028,1
0.0333,0.9639,0.9972,0.0111,0.0000,0.0000,0.0000,0.0056,0.0083,0.0056,0.9806,0.0056,0.0194,0.9861,0.9917,0.0028,0.9944,0.9861,0.9972,1
0.9972,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9972,0.0028,0.0028,0.9972,0.9972,0.0056,0.0000,0.9972,0.0000,0.0028,0.0028,1
0.0000,0.9972,0.0000,0.9972,0.0028,0.0056,0.0000,0.9972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.9972,0.0000,0.0028,0.9917,1
0.0000,0.9917,0.0056,0.0000,0.9972,0.0028,0.0028,0.9944,0.0000,0.0028,0.9972,0.0139,0.9944,0.9944,0.9972,0.0028,0.9972,0.0000,0.0000,1
0.0028,0.0056,0.0000,0.9917,0.0028,0.9917,0.0028,0.0000,0.0056,0.0056,0.9861,0.0056,0.0000,0.0028,0.0028,0.0000,0.9889,0.0056,0.9972,1
0.9972,0.0000,0.0000,0.9917,0.0000,0.0028,0.0111,0.0028,0.9972,0.0028,0.9972,0.0000,0.9972,0.0000,0.0028,0.9972,0.9972,0.9944,0.0056,1
0.0000,0.0000,0.0028,0.0028,0.0000,0.9972,0.9972,0.9972,0.0028,0.9972,0.0000,0.0028,0.0000,0.0000,0.9944,0.0000,0.0083,0.0056,0.0056,1
0.9972,0.0000,0.9944,0.9972,0.9944,0.0028,0.0056,0.0056,0.9972,0.0056,0.0000,0.0000,0.9972,0.0000,0.0028,0.0000,0.0028,0.9972,0.0000,1
0.0056,0.0028,0.0000,0.0000,0.0000,0.9944,0.0000,0.0000,0.9972,0.0000,0.0000,0.0000,0.0000,0.9972,0.0028,0.0000,0.0111,0.9972,0.9944,1
0.0000,0.9944,0.9917,0.0028,0.9944,0.0000,0.0083,0.9917,0.0056,0.0028,0.9972,0.0000,0.0000,0.0056,0.0000,0.0083,0.9944,0.0000,0.0083,1
0.0167,0.9944,0.9972,0.9972,0.0056,0.0028,0.0000,0.0000,0.0000,0.9972,0.0000,0.9917,0.0083,0.0056,0.0028,0.0028,0.0000,0.0056,0.0000,1
0.0028,0.0000,0.9944,0.0028,0.0000,0.0083,0.0000,0.9972,0.0000,0.0056,0.0000,0.0000,0.9944,0.0028,0.9972,0.0000,0.0028,0.0028,0.0056,1
0.9972,0.0028,0.0000,0.0028,0.9972,0.0028,0.0000,0.9972,0.9944,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9972,0.0028,0.0028,1
0.0056,0.9972,0.0028,0.9806,0.0000,0.0000,0.9972,0.0028,0.0028,0.0000,0.0028,0.9944,0.9972,0.0000,0.0083,0.9917,0.0000,0.9972,0.0333,1
0.9833,0.0028,0.0028,0.9944,0.0000,0.0028,0.9972,0.0000,0.0056,0.9972,0.9944,0.0056,0.0056,0.9944,0.0083,0.0083,0.9944,0.0000,0.0000,1
0.0028,0.9972,0.0056,0.0028,0.9972,0.0000,0.0000,0.0056,0.9972,0.9972,0.9972,0.0000,0.0028,0.0056,0.9944,0.0056,0.0000,0.9972,0.0028,1
0.9917,0.9972,0.9972,0.0000,0.0056,0.0000,0.0000,0.9944,0.0000,0.0000,0.9972,0.0028,0.0028,0.0000,0.0000,0.9972,0.0056,0.0000,0.9972,1
0.0000,0.0028,0.0028,0.0000,0.0000,0.9944,0.0000,0.0028,0.0028,0.9972,0.9972,0.9972,0.0000,0.0000,0.0000,0.9944,0.0167,0.9806,0.9833,1
0.0000,0.9972,0.0000,0.0028,0.0000,0.0028,0.0000,0.9944,0.0000,0.0028,0.9944,0.0000,0.0000,0.9944,0.0028,0.0028,0.9944,0.0028,0.0000,1
0.0028,0.9972,0.9972,0.0000,0.0000,0.0000,0.0000,0.0028,0.9972,0.9944,0.0000,0.9972,0.0000,0.0000,0.0028,0.0028,0.0000,0.0028,0.0000,1
0.0000,0.9972,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,1
0.9972,0.9972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0000,0.0000,0.0000,0.9972,0.0000,0.0056,0.9889,0.0000,0.0000,0.0111,0.0000,0.0028,0.0000,0.0028,0.0000,0.9972,0.9972,0.9917,0.9972,1
0.0000,0.0000,0.0028,0.9972,0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.9972,0.9972,0.9972,0.0028,0.0000,0.0000,0.9889,0.9972,0.9972,1
0.0000,0.0028,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.9972,0.0000,0.0000,0.0000,0.0000,0.9972,0.0028,0.0000,0.0000,0.9972,0.0000,1
0.9972,0.0056,0.9972,0.0028,0.0028,0.0000,0.0028,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0028,1
0.9972,0.0000,0.0028,0.9972,0.0000,0.0000,0.0000,0.0028,0.0028,0.0000,0.0083,0.0139,0.9889,0.9889,0.9972,0.9972,0.9944,0.0028,0.0139,1
0.0083,0.0056,0.0028,0.0000,0.0000,0.0083,0.0028,0.0000,0.0000,0.0028,0.0028,0.9889,0.9972,0.0083,0.0056,0.9917,0.9944,0.0000,0.0028,1
0.0000,0.0028,0.0028,0.0000,0.0028,0.0028,0.9972,0.9944,0.0000,0.9972,0.0000,0.0000,0.0000,0.0083,0.0028,0.0028,0.0000,0.9861,0.9972,1
0.0028,0.0000,0.9917,0.0028,0.0056,0.0000,0.0000,0.9972,0.0028,0.9917,0.0028,0.0000,0.0056,0.9917,0.0056,0.0028,0.0000,0.9944,0.0028,1
0.0000,0.9972,0.0000,0.9972,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.9889,0.9944,0.0028,0.0056,0.0083,0.0000,1
0.0000,0.0000,0.0028,0.0000,0.0000,0.0028,0.0028,0.9944,0.0000,0.9972,0.0028,0.0000,0.0000,0.9944,0.0056,0.0028,0.9972,0.9944,0.0000,1
0.0000,0.9972,0.9972,0.9944,0.9944,0.0000,0.0000,0.0028,0.0028,0.0000,0.0000,0.0000,0.9972,0.0028,0.0000,0.0028,0.9917,0.0000,0.0056,1
0.0028,0.0000,0.0028,0.0000,0.0000,0.9972,0.0028,0.0000,0.0028,0.9972,0.9944,0.0000,0.0028,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9972,0.9972,0.0000,0.9972,0.0000,0.0028,0.0028,0.9944,0.0000,0.9972,0.0028,0.0000,0.0000,1
0.0083,0.0000,0.0000,0.0000,0.0000,0.9917,0.0028,0.0028,0.9972,0.9944,0.0028,0.0056,0.0028,0.0000,0.0000,0.9944,0.0000,0.0056,0.9972,1
0.0056,0.0000,0.9972,0.0000,0.0000,0.9972,0.0028,0.0000,0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0028,0.9972,0.0000,0.0000,1
0.9972,0.0028,0.9972,0.0000,0.0028,0.9972,0.0028,0.0000,0.0028,0.0000,0.9944,0.0028,0.0028,0.9972,0.0000,0.0028,0.9972,0.0000,0.9889,1
0.9944,0.0000,0.9972,0.0000,0.9972,0.0000,0.9972,0.0000,0.0028,0.0056,0.0000,0.9944,0.0028,0.0000,0.9972,0.9972,0.9972,0.9972,0.0139,1
0.0000,0.0000,0.9972,0.9972,0.0028,0.0000,0.0056,0.0083,0.0028,0.9972,0.9944,0.9972,0.0000,0.9972,0.9972,0.0056,0.0028,0.0028,0.0000,1
0.9917,0.0083,0.0000,0.0000,0.9917,0.0000,0.0083,0.0000,0.9917,0.0000,0.0000,0.0083,0.9917,0.0083,0.9917,0.0083,0.0000,0.0000,0.9917,1
0.9944,0.9972,0.9972,0.0028,0.0028,0.9944,0.0000,0.0000,0.0000,0.0000,0.9972,0.0028,0.0000,0.9944,0.9972,0.9944,0.9972,0.0000,0.9972,1
0.0000,0.0000,0.0056,0.0028,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.9972,0.0000,0.9944,0.0028,0.0028,0.9944,0.0028,0.0000,0.0056,1
0.0028,0.0000,0.9972,0.0000,0.9944,0.0056,0.0028,0.9972,0.0000,0.0000,0.0028,0.0000,0.0028,0.9972,0.0000,0.9972,0.0000,0.9972,0.9972,1
0.0000,0.0000,0.0028,0.0000,0.0028,0.9972,0.0000,0.9972,0.0000,0.9972,0.9972,0.0000,0.0028,0.0000,0.0056,0.0000,0.0000,0.0000,0.0167,1
0.9972,0.9972,0.0028,0.9972,0.0000,0.9972,0.9972,0.0000,0.0000,0.0000,0.0028,0.9944,0.0028,0.0000,0.0028,0.0028,0.0000,0.0056,0.9944,1
0.0028,0.0056,0.9972,0.0056,0.0028,0.0000,0.9944,0.9972,0.0000,0.0000,0.9972,0.9972,0.0028,0.9972,0.0000,0.0000,0.9972,0.0028,0.0000,1
0.0083,0.0000,0.0000,0.9944,0.0056,0.0028,0.9972,0.0000,0.0056,0.0056,0.9944,0.9944,0.0028,0.9972,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0028,0.0028,0.0000,0.0083,0.9972,0.0028,0.9972,0.0000,0.9944,0.0000,0.0000,0.0056,0.9972,0.0139,0.9972,0.0000,0.9944,0.0056,0.0000,1
0.9972,0.9972,0.0000,0.0000,0.0000,0.9972,0.0000,0.0028,0.9972,0.0028,0.9972,0.9972,0.0028,0.0000,0.0028,0.0028,0.0000,0.0000,0.0000,1
0.0000,0.9972,0.0028,0.9972,0.0000,0.0028,0.9972,0.0056,0.9917,0.0000,0.0000,0.0000,0.0000,0.9972,0.0000,0.0000,0.0000,0.0028,0.0028,1
0.0028,0.9972,0.9972,0.0000,0.0028,0.0000,0.0028,0.0028,0.0000,0.9972,0.0028,0.9944,0.9944,0.0000,0.0028,0.0028,0.0028,0.0000,0.9972,1
0.0000,0.0000,0.0000,0.9972,0.0000,0.0028,0.9972,0.0028,0.9972,0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.9972,0.0000,0.0028,0.9972,1
0.9972,0.9972,0.9972,0.0000,0.9944,0.0056,0.0000,0.9972,0.9972,0.0056,0.9944,0.0028,0.9944,0.0028,0.9972,0.0028,0.0056,0.0000,0.0028,1
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9972,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0000,0.0000,0.9972,0.0000,0.0056,0.9944,0.0056,0.9972,0.9972,0.0000,0.0028,0.0000,0.9972,0.9972,0.0056,0.0028,0.9972,0.9972,0.0000,1
0.0056,0.9944,0.0000,0.0028,0.0028,0.9972,0.0000,0.0083,0.0000,0.9972,0.0028,0.0000,0.0028,0.9944,0.0000,0.0000,0.0028,0.0028,0.0056,1
0.9972,0.0000,0.0028,0.0000,0.0028,0.9972,0.9944,0.9972,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9944,0.0028,0.0056,1
0.9972,0.0000,0.0028,0.9944,0.0083,0.9917,0.0083,0.9944,0.0028,0.0000,0.9972,0.0028,0.0000,0.0000,0.0000,0.9972,0.9972,0.0056,0.0000,1
0.0139,0.0028,0.0028,0.0000,0.0000,0.9972,0.9944,0.9972,0.0028,0.0083,0.0056,0.0028,0.9972,0.9917,0.0056,0.9944,0.0000,0.9972,0.0056,1
0.0056,0.0028,0.9917,0.0056,0.0000,0.9972,0.0028,0.9972,0.0028,0.0000,0.0000,0.9972,0.0000,0.0028,0.0000,0.0000,0.0028,0.9917,0.0028,1
0.0000,0.0083,0.9972,0.9972,0.0056,0.0000,0.0000,0.9917,0.0111,0.0000,0.9917,0.9972,0.0083,0.9944,0.0028,0.9972,0.9972,0.0000,0.0111,1
0.9972,0.0000,0.9972,0.0028,0.0000,0.9972,0.0000,0.0000,0.0028,0.0000,0.0028,0.0000,0.0028,0.9972,0.0000,0.9972,0.0000,0.9944,0.0000,1
0.0000,0.0000,0.0028,0.0056,0.0000,0.9972,0.0056,0.0028,0.0000,0.9972,0.9972,0.9972,0.0000,0.9944,0.0000,0.0000,0.0000,0.0083,0.0000,1
0.0000,0.0000,0.0056,0.9917,0.0083,0.9944,0.0000,0.0000,0.0028,0.0000,0.0028,0.0000,0.9972,0.0028,0.9972,0.0000,0.0000,0.0000,0.0028,1
0.0056,0.0028,0.0056,0.9972,0.0056,0.0000,0.9972,0.0056,0.0028,0.0000,0.0056,0.9944,0.0028,0.0000,0.0000,0.9972,0.0083,0.0083,0.0028,1
0.0000,0.9972,0.0000,0.9944,0.0028,0.0083,0.9861,0.0111,0.0000,0.9972,0.9972,0.0000,0.0000,0.0028,0.0028,0.9917,0.0000,0.0056,0.0028,1
0.0111,0.0056,0.9972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0056,0.9917,0.0083,0.9972,0.0000,0.0056,0.0056,0.0000,0.0028,0.0028,0.0000,1
0.0056,0.0028,0.9972,0.0000,0.0028,0.9861,0.0000,0.0000,0.0000,0.0000,0.0000,0.9944,0.0000,0.0028,0.0028,0.0028,0.9944,0.9889,0.9972,1
0.0056,0.9972,0.9972,0.0000,0.9944,0.9972,0.9944,0.0028,0.0083,0.9944,0.0056,0.9944,0.0028,0.9889,0.0000,0.0083,0.0000,0.9944,0.9806,1
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0028,0.0000,0.0000,0.0000,0.9972,0.0000,0.0028,0.0000,0.0000,0.0028,0.9972,0.9972,1
0.9972,0.0000,0.0056,0.9972,0.0056,0.9972,0.9972,0.9972,0.0000,0.0028,0.0000,0.0056,0.9861,0.0056,0.0056,0.9972,0.0028,0.0000,0.9972,1
0.9944,0.0028,0.0028,0.0000,0.9972,0.9972,0.0000,0.0028,0.9972,0.9972,0.0000,0.0028,0.0000,0.0028,0.0028,0.0028,0.0000,0.9944,0.0000,1
0.0194,0.9972,0.9944,0.0056,0.9972,0.0056,0.0028,0.0000,0.9889,0.9917,0.0167,0.0056,0.9972,0.9972,0.9889,0.0250,0.9750,0.0139,0.0000,1
0.0000,0.9972,0.9944,0.0111,0.0000,0.9944,0.9972,0.0083,0.9972,0.9972,0.0000,0.0000,0.0000,0.0000,0.0000,0.9944,0.0028,0.0000,0.0056,1
0.9889,0.9972,0.9972,0.9972,0.9972,0.0028,0.0028,0.9972,0.0000,0.0000,0.9972,0.9972,0.0000,0.0000,0.0000,0.9972,0.0028,0.9972,0.0028,1
0.9972,0.9944,0.0028,0.0028,0.0056,0.9972,0.0000,0.0000,0.9944,0.0000,0.0000,0.0056,0.0000,0.9889,0.0083,0.0056,0.0000,0.0000,0.9972,1
0.0083,0.0000,0.9944,0.0083,0.9972,0.0000,0.9972,0.0028,0.9944,0.0000,0.0028,0.0000,0.0000,0.9972,0.0000,0.0083,0.9917,0.0028,0.0056,1
0.9972,0.9917,0.0000,0.0028,0.0056,0.0000,0.9917,0.0028,0.0028,0.0028,0.0028,0.0028,0.9833,0.0000,0.0083,0.0056,0.9972,0.9972,0.0000,1
0.9972,0.9972,0.0000,0.0000,0.9972,0.0028,0.9972,0.0000,0.9972,0.0028,0.0028,0.0083,0.9944,0.0000,0.9944,0.0000,0.0056,0.9972,0.9806,1
0.0000,0.0056,0.0056,0.0028,0.0000,0.9944,0.0000,0.0000,0.0028,0.9972,0.0000,0.0000,0.9972,0.9972,0.0000,0.0056,0.0000,0.0000,0.9944,1
0.9944,0.0028,0.0000,0.0000,0.0000,0.0028,0.9972,0.9972,0.0028,0.9944,0.0056,0.0000,0.0000,0.9972,0.0028,0.0028,0.9972,0.0000,0.0056,1
0.0056,0.0000,0.9944,0.0028,0.0056,0.9972,0.0000,0.0000,0.0000,0.0000,0.9972,0.0056,0.9972,0.0000,0.9972,0.0056,0.0000,0.9972,0.0000,1
0.0000,0.0028,0.0000,0.0000,0.9972,0.0028,0.0000,0.0000,0.0028,0.9944,0.0028,0.0000,0.9972,0.0028,0.0000,0.0000,0.0000,0.9972,0.0028,1
0.0056,0.9972,0.9917,0.0139,0.9972,0.0000,0.9528,0.8500,0.9444,0.9611,0.9028,0.9278,0.9472,0.0000,0.0056,0.9972,0.0111,0.9944,0.0083,2
0.9944,0.0139,0.9806,0.0083,0.9917,0.9972,0.9833,0.8972,0.9083,0.9556,0.9222,0.9250,0.9444,0.9639,0.0083,0.9972,0.0083,0.9889,0.9972,2
0.0000,0.0111,0.0000,0.0000,0.9583,0.9194,0.9222,0.9667,0.9861,0.9778,0.9306,0.9222,0.9389,0.9750,0.9944,0.9944,0.0056,0.0000,0.0028,2
0.9694,0.9944,0.0056,0.0028,0.0028,0.9361,0.9611,0.9333,0.9111,0.9667,0.9139,0.9250,0.9556,0.9889,0.0000,0.0000,0.0000,0.0056,0.0083,2
0.0000,0.9861,0.9889,0.0611,0.0389,0.0583,0.0667,0.0250,0.9889,0.0639,0.0667,0.0361,0.0583,0.0361,0.0056,0.9944,0.0000,0.0056,0.0000,2
0.0056,0.9972,0.9917,0.0111,0.9861,0.9944,0.9889,0.9417,0.9222,0.9222,0.9361,0.9167,0.8917,0.9833,0.0083,0.9972,0.0000,0.0028,0.0139,2
0.9750,0.9972,0.9944,0.9917,0.0056,0.0333,0.1278,0.1111,0.0944,0.0806,0.0361,0.0083,0.0139,0.0056,0.0028,0.0028,0.0000,0.9972,0.9972,2
0.0194,0.0056,0.9944,0.9944,0.9944,0.9944,0.9944,0.9944,0.9250,0.9083,0.9472,0.9417,0.9139,0.9056,0.9972,0.9917,0.9972,0.0000,0.0194,2
0.0056,0.9917,0.0028,0.9778,0.9167,0.9472,0.9611,0.9472,0.9194,0.9222,0.9250,0.9556,0.0056,0.0167,0.0056,0.9917,0.0028,0.0028,0.0083,2
0.0000,0.0000,0.9972,0.0056,0.9972,0.0000,0.0028,0.1694,0.0778,0.1306,0.0278,0.0778,0.0083,0.0056,0.9972,0.0083,0.9889,0.0056,0.0000,2
0.0028,0.0000,0.0000,0.9972,0.0000,0.0028,0.9972,0.9972,0.1417,0.1306,0.0889,0.0806,0.0639,0.9972,0.0000,0.0028,0.0000,0.9972,0.0028,2
0.0000,0.9972,0.0028,0.9972,0.0083,0.9917,0.0028,0.1222,0.1306,0.2500,0.9972,0.9972,0.0056,0.9944,0.0028,0.0028,0.9944,0.0000,0.0028,2
0.0056,0.9972,0.0028,0.9972,0.0028,0.9972,0.0028,0.0833,0.1111,0.1000,0.0667,0.0972,0.0417,0.9944,0.0056,0.9917,0.0111,0.9944,0.0056,2
0.9917,0.0056,0.9972,0.0000,0.9944,0.0000,0.0111,0.1389,0.2083,0.1611,0.9917,0.9944,0.0000,0.9944,0.0028,0.0028,0.9972,0.0056,0.0000,2
0.0000,0.0000,0.0056,0.0083,0.0667,0.0639,0.0639,0.0528,0.0528,0.0722,0.1000,0.0222,0.0056,0.9917,0.9944,0.9972,0.0028,0.0000,0.9972,2
0.0000,0.9972,0.0000,0.9944,0.0083,0.0028,0.1500,0.2444,0.1056,0.9944,0.9972,0.0028,0.0028,0.9889,0.0083,0.0000,0.0056,0.9889,0.0056,2
